RQ Aar 5 hi
RQ Abb 7 lo
RQ Abd 6 hi
RQ Abe 9 hi
RQ Ace 10 lo
RQ Acy 12 lo
RQ Ada 10 lo
RQ Add 5 any
RQ Agr 6 lo
RQ Aja 3 hi
RQ Aka 3 lo
RQ Ala 3 any
RQ Ale 3 any
RQ Alf 8 hi
RQ Ali 1 hi
RQ All 4 lo
RQ Alv 10 lo
RQ Ama 4 hi
CA Abb
RQ Ame 2 lo
RQ Ami 5 hi
RQ Amy 3 lo
RQ Ana 3 lo
RQ And 5 any
RQ Anh 8 hi
RQ Anj 12 lo
CA Alv
RQ Ann 7 hi
RQ Ant 2 lo
RQ Ara 6 any
RQ Ari 8 hi
RQ Art 6 hi
RQ Asa 8 lo
RQ Ash 8 lo
CA Ana
RQ Aus 3 lo
RQ Ava 2 lo
RQ Aya 7 lo
RQ Bea 5 lo
RQ Bee 3 hi
CA And
RQ Ben 8 hi
RQ Bet 7 hi
CA Add
RQ Bev 8 hi
CA Asa
RQ Bla 5 lo
RQ Bob 1 hi
RQ Bra 2 hi
CA Ava
RQ Bre 4 lo
RQ Bri 8 lo
RQ Bro 4 lo
CA Anj
RQ Bud 5 hi
CA Ara
RQ Cal 8 lo
RQ Cam 6 hi
CA Abe
RQ Cap 5 lo
RQ Car 2 any
CA Ale
RQ Cas 12 lo
RQ Cha 6 lo
RQ Che 8 hi
CA Ala
CA Aka
RQ Chi 1 lo
RQ Chr 8 hi
RQ Cla 5 lo
RQ Cod 12 lo
RQ Col 6 any
RQ Con 3 any
RQ Coo 3 hi
RQ Cor 4 lo
RQ Coy 7 hi
RQ Cri 8 hi
RQ Dan 6 lo
RQ Dar 5 any
RQ Dav 9 lo
PR
QU
